target,horizon,model,n_seeds,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,crps_mean,crps_std
XANG,20,iTransformer,1,7.162433,,13.485947,,6.8918,,5.347073,
XANG,60,DLinear,4,7.9631732500000005,0.16119179194647806,14.6948085,0.39761308916961013,8.00525,0.1500803451488574,6.105605,0.15241650119983716
XANG,60,GUMNetHet,4,9.375045,0.35456830013130086,17.30826975,0.5062787339021707,9.399049999999999,0.3728267560141039,7.1794085,0.22516549088244667
XANG,60,GUMNet_Adaptive,4,9.7439265,0.24425467150838057,17.46099325,0.44584521391350973,9.807675,0.2503345278489041,7.5306775,0.13875928777923302
XANG,60,GUMNet_Decomp,4,9.189248,0.2908455108713212,16.771075,0.5973723466750029,9.253475,0.25258069832563773,7.0938695,0.21173920281091074
XANG,60,GUMNet_Fusion,4,10.1124115,0.2583542512165541,18.3933185,0.6575805794666283,10.205175,0.1909653088041564,7.8700595,0.38748178749157625
XANG,60,GUMNet_Mamba,4,9.499632,0.5957120649368566,17.39171425,0.6696939297083772,9.563025,0.6552846830449597,7.25812675,0.3279269119975519
XANG,60,GUMNet_Patch,4,9.00342675,0.3264577133069206,16.72985725,0.31737594129399743,8.994375000000002,0.3895639217980369,7.0675785,0.19565657101922246
XANG,60,GUMNet_Wavelet,4,9.354339249999999,0.16104473473205091,17.33436875,0.3732301821926826,9.37725,0.15942079538128032,7.07394775,0.1707723534736131
XANG,60,GUMNet_iTrans,4,9.0321525,0.551450623252587,16.7149145,0.4501269648639888,9.021325000000001,0.618228950982832,7.16570575,0.2205132787239429
XANG,60,NBEATS,4,9.87224075,0.2228693735911611,17.67755,0.20551317521430634,9.90775,0.22470517721375902,7.4634995,0.1264751617709973
XANG,60,NHits,4,10.4386425,0.1637466581653911,18.0181625,0.21806189938103832,10.557,0.18752185650389322,7.85677875,0.05233596348831263
XANG,60,PatchTST,4,10.2402795,0.640081974190025,18.820272250000002,1.8443911866057374,10.343825,0.7338945581621377,7.7907785,0.6174091972495493
XANG,60,TFT,4,11.0165745,0.5854178016212007,19.365079,1.2174501048941053,11.127324999999999,0.5723924782582899,8.215476500000001,0.4630422084652042
XANG,60,TimesNet,1,15.489668,,32.055061,,15.9359,,12.398088,
XANG,60,iTransformer,1,9.799974,,17.395131,,9.9349,,7.461496,
