Concurrent run started: 2026-08-17T01:54:25.428070
GPU: 2 | Models: 47 | Jobs: 658

[ 188/658]  28.6% | OK:188  FAIL:0    SKIP:0   | OK           | 3879s | ETA:12390m | LTSF_Linear|XANG|H10|s2025
[ 189/658]  28.7% | OK:189  FAIL:0    SKIP:0   | OK           | 11874s | ETA:12333m | GUMNet_Adaptive|XANG|H7|s2025
[ 190/658]  28.9% | OK:190  FAIL:0    SKIP:0   | OK           | 12190s | ETA:12242m | GUMNet_Fusion|XANG|H7|s2025
[ 191/658]  29.0% | OK:191  FAIL:0    SKIP:0   | OK           | 4128s | ETA:12154m | NBEATS|XANG|H10|s2025
[ 192/658]  29.2% | OK:192  FAIL:0    SKIP:0   | OK           | 4302s | ETA:12140m | NHits|XANG|H10|s2025
[ 193/658]  29.3% | OK:193  FAIL:0    SKIP:0   | OK           | 4897s | ETA:12091m | PatchTST|XANG|H10|s2025
[ 194/658]  29.5% | OK:194  FAIL:0    SKIP:0   | OK           | 3129s | ETA:12012m | FedFormer|XANG|H10|s2025
[ 195/658]  29.6% | OK:195  FAIL:0    SKIP:0   | OK           | 3155s | ETA:11925m | Autoformer|XANG|H10|s2025
[ 196/658]  29.8% | OK:196  FAIL:0    SKIP:0   | OK           | 4334s | ETA:11853m | TFT|XANG|H10|s2025
[ 197/658]  29.9% | OK:197  FAIL:0    SKIP:0   | OK           | 16981s | ETA:11781m | GUMNet_MoE_Sparse|XANG|H7|s2025
[ 198/658]  30.1% | OK:198  FAIL:0    SKIP:0   | OK           | 3983s | ETA:11703m | Informer|XANG|H10|s2025
[ 199/658]  30.2% | OK:199  FAIL:0    SKIP:0   | OK           | 3191s | ETA:11660m | Reformer|XANG|H10|s2025
[ 200/658]  30.4% | OK:200  FAIL:0    SKIP:0   | OK           | 3885s | ETA:11649m | UniTS|XANG|H10|s2025
[ 201/658]  30.5% | OK:201  FAIL:0    SKIP:0   | OK           | 3873s | ETA:11566m | TimeXer|XANG|H10|s2025
